,name,market_pairs,circulating,max supply,MC,MC_dominance,sixty_days_change,SC
1433,SIRIN LABS Token,7,491.820906379,0,3.5933151129232543,0.0002,-30.87712157,False
1434,DigitalNote,3,7928.650040750694,1,3.5699980372426094,0.0002,-49.69658838,False
1435,Vexanium,4,733.642279,1,3.5701777797158973,0.0,-45.18209136,True
1436,Bitspawn,7,514.118905,1,3.6624669580687508,0.0,1.33575373,False
1437,Cred,9,990.4102048211557,0,3.5663059143862443,0.0002,1.98939953,False
1438,Public Index Network,1,152.351008348,1,3.5429480678203413,0.0,-24.74877765,False
1439,X-CASH,12,62820.378619,1,3.0346417123085976,0.0001,-57.45430539,False
1440,VINchain,2,590.108901,1,3.5398787175784916,0.0002,6.26913262,False
1441,SHPING,1,1694.182861111654,0,3.516836236337703,0.0002,91.41870338,False
1442,OTOCASH,4,36.820603637131995,0,3.517123202544294,0.0,2.95219697,False
1443,Lightning Bitcoin,2,3.860807622,1,3.5160536922399435,0.0002,-70.01228823,False
1444,Cryptonovae,2,43.441227520000005,1,3.5091598913034128,0.0,27.59643928,False
1445,Gridcoin,4,400.2913825967596,0,3.4847437047012186,0.0002,-17.56768589,False
1446,1World,1,37.21945296,0,3.4802104833586616,0.0,-21.29376698,False
1447,UCA Coin,8,2304.0326080152668,0,3.464171932770746,0.0,-49.58862961,False
1448,Moontography,1,461.734045,1,3.4502778621110535,0.0,-39.51902927,False
1449,Fractal,9,16.59527091428571,1,3.4633929998337942,0.0,-42.2499396,False
1450,eBoost,1,99.990001568832,0,3.4427057272979997,0.0002,-6.46257247,False
1451,Bibox Token,14,85.43052526999999,0,3.4380890617298845,0.0002,-26.91170057,False
1452,Genesis Worlds,5,11.66895731552758,0,3.434744943697001,0.0,5.00494118,False
1453,Zoracles,1,0.005463,1,3.4268330502954294,0.0,-17.86368856,False
1454,Time New Bank,8,4072.5684442186903,0,3.38914662041795,0.0001,-67.75556591,True
1455,ACA Token,1,50.37299242126057,1,3.385770309704048,0.0,-22.48863078,False
1456,MIR COIN,5,780.627480525,1,3.5638106951347517,0.0002,6.86507484,False
1457,PRCY Coin,10,8.479255,1,3.266115457382809,0.0,-55.72759709,False
1458,Skrumble Network,9,1021.680996340354,0,3.3629149370154536,0.0001,86.01471788,False
1459,UnlimitedIP,5,1539.9855250099176,0,3.3494311392970157,0.0,-49.04844711,False
1460,Lanceria,6,269.1525492201173,1,3.412003086678145,0.0,-28.55476,False
1461,Coldstack,1,1.504975,1,3.3350758885042917,0.0,-21.72019457,False
1462,FYDcoin,5,567.6207750925679,1,3.2958407792632616,0.0,75.05752494,False
1463,Digitex,11,931.035715,0,3.284295980181543,0.0001,27.58686664,False
1464,APYSwap,10,18.191036,1,3.2803260213390852,0.0,-63.64364278,False
1465,VIDY,9,9888.864266138586,0,3.2657909757764747,0.0001,-80.31847046,False
1466,BitcoinHD,12,6.083016349999999,1,3.2461912027514503,0.0,-60.77873551,False
1467,Nyzo,6,11.919651239873,0,3.218537331683958,0.0,-29.20124203,False
1468,DeFi Degen Land,1,150000.0,1,3.2039461081402507,0.0,530.15187488,False
1469,Sypool,6,49.4590946604933,1,3.2035973186718576,0.0,-45.68070133,False
1470,Spores Network,4,380.970061,1,3.173612093564747,0.0,-67.82264619,False
1471,KeyFi,4,2.68842864309133,1,3.1689119547634665,0.0,188.40130808,False
1472,Auctus,4,57.0304554042059,0,3.158089101172508,0.0001,-32.11718032,False
1473,LinkEye,9,899.999,0,3.1588575738892275,0.0001,-43.83569539,False
1474,ThreeFold,3,81.181457,1,3.1524213626103395,0.0,-20.11078846,True
1475,YEE,5,1365.218125,0,3.1468793262575567,0.0001,79.48894651,False
1476,SYNC Network,2,121.77626477713763,0,3.1474139221807964,0.0,-10.9808168,False
1477,DAOstack,8,49.02909499303922,0,3.1459158039307438,0.0001,-7.98740013,False
1478,DiFy.Finance,1,0.007801457480580001,1,3.1450660626270635,0.0,-37.97257246,False
1479,disBalancer,3,4.899690809999999,1,3.129380164620682,0.0,23.83344401,False
1480,MarsX,3,227.936637,1,3.126775441892306,0.0,324.31986715,False
1481,NextDAO,3,2179.119149228509,1,3.1162030089895767,0.0,2.22104558,False
1482,Yield Optimization Platform & Protocol,8,10.03911596,1,3.114292592789542,0.0,-3.09216966,False
1483,BiShares,1,0.43123542872908,1,3.10991600596198,0.0,37.619892,False
1484,LCMS,3,14.922868,1,3.109199858081616,0.0,-41.94591114,False
1485,PEPS Coin,5,61.54927200508367,1,3.099605397393471,0.0,155.66175406,False
1486,Feathercoin,9,236.600238,1,3.094961324321757,0.0,-47.63813258,False
1487,BOOM,2,778.116545520049,0,3.0859066182301205,0.0001,-25.06749225,False
1488,Ruff,9,980.5,0,3.05762522097218,0.0001,-30.80861649,False
1489,EXRNchain,4,92500.0,0,3.0399058983355167,0.0001,-33.62897125,True
1490,Vabble,4,230.40437744,1,3.0371221706735625,0.0,-67.3579335,False
1491,Waterfall DeFi,3,3.66628925836819,1,3.0331334699237775,0.0,-38.66018858,False
1492,SAFE DEAL,4,1.07107351695593,1,3.0297683599237755,0.0,-9.14323891,False
1493,Fatcoin,3,110.65530834,0,3.0580899096937086,0.0,-37.24780775,False
1494,Odyssey,7,8000.0,0,3.0266426995371165,0.0001,-47.27611359,False
1495,Kawaii Islands,3,30.0,1,3.0569466802400713,0.0,-22.78379286,False
1496,Wolf Safe Poor People,2,13893234299.080069,1,3.0201406475426062,0.0,105.84962251,False
1497,Props Token,6,358.8394962554613,1,3.014367984833274,0.0,-33.59235943,False
1498,Add.xyz,4,8.2960712379037,1,2.9981876072066207,0.0,161.25984328,False
1499,Essentia,6,1419.2180317490622,0,2.9712549758870788,0.0001,-1.57546148,False
1500,CPChain,5,376.76585226692896,0,3.0045585223422764,0.0001,-9.94234609,False
1501,Cat Token,2,6.527607,1,2.952429925360311,0.0,341.80232991,False
1502,TradeStars,3,13.548645694415091,1,2.936687925500316,0.0,22.57803407,False
1503,DeepOnion,6,22.60752767632878,1,2.927915534475155,0.0001,-50.17086513,False
1504,Teloscoin,4,167.3998205959385,0,2.9200610298121785,0.0,244.90372431,False
1505,Sumokoin,3,39.99655981796006,1,2.921561133906097,0.0,14.02578291,False
1506,Crust Shadow,1,100.0,1,2.918330463856661,0.0,13.3763713,False
1507,SmartMesh,6,1340.51934276174,0,2.918591074418012,0.0001,-21.85913735,False
1508,BLink,2,184.34712502741797,1,2.8803812185294575,0.0,39.88133431,False
1509,UTU Protocol,3,91.454545,1,2.8675964498402258,0.0,-16.12740436,False
1510,Inex Project,2,10890.0,1,2.8645189007193,0.0,-10.8403046,False
1511,Bezant,2,878.398685,0,2.8531627281280483,0.0001,159.48556972,False
1512,τBitcoin,1,0.00031,1,2.853372428993339,0.0,19.49407142,False
1513,Davinci Coin,3,8478.5610247997,0,2.8434243917078144,0.0,-63.45421844,False
1514,Loser Coin,9,60296.840158155595,1,2.8302977049373226,0.0,-3.02756828,False
1515,Garlicoin,5,65.387678125,1,2.7938574909192173,0.0,-36.26020494,False
1516,SunContract,6,122.70750269296218,1,2.7918692377537186,0.0001,-30.22271928,False
1517,RealTract,2,10600.0,0,2.7882369465220003,0.0001,-20.18088703,True
1518,Forefront,1,0.92617862,1,2.789401378282706,0.0,-22.74748939,False
1519,Cryptopolis,1,14.74225555027562,1,2.762798616483148,0.0,-66.2480135,False
1520,TOKPIE,2,28.714063840899982,0,2.7556134231624565,0.0,427.24355382,False
1521,PotCoin,3,227.11420968527682,1,2.750822272965252,0.0001,-5.18871279,False
1522,Benchmark Protocol,2,1.94138413822196,0,2.7454608669839393,0.0,5.06278039,False
1523,Cryptaur,1,13485.673470554075,0,2.722390682577186,0.0001,-16.37110091,False
1524,Iconic Token,1,9.925572717538099,0,2.7206588697809817,0.0001,22.76454967,False
1525,Royale Finance,6,38.249261784999995,1,2.71800879772248,0.0,-22.26763513,False
1526,VAULT,1,0.49640507900026,0,2.71431801839281,0.0001,-7.65305003,False
1527,Darwinia Commitment Token,8,0.039262988522549995,0,2.714029316617828,0.0,5.60029987,False
1528,MeDIA eYe,5,92.99054,1,2.7071959719181145,0.0,-49.71438424,False
1529,Graviocoin,13,72.128520753814,1,2.707927528523851,0.0001,-24.19001287,False
1530,Howdoo,5,458.80846864087744,0,2.6964308861530055,0.0001,-62.95672889,False
1531,PegNet,3,2227.9554990044,0,2.6937144259882486,0.0,2582.34618236,False
1532,DAEX,1,354.66670155620005,0,2.6687571209806165,0.0001,-26.24246585,False
1533,STATERA,7,79.95811179340971,1,2.659631201940513,0.0,-27.73374185,False
1534,Link Machine Learning,2,120.0,0,2.6560905624712263,0.0,-12.06763411,False
1535,Falcon Project,1,3951.280734,1,2.65647348547446,0.0,14.83159474,False
1536,yieldwatch,7,12.93994378945321,1,2.6233746216769687,0.0,-18.55051873,False
1537,RigoBlock,2,2.7010631199086,0,2.6153859839420437,0.0,40.61429193,False
1538,Myriad,7,1809.3852500000003,1,2.6121346768280485,0.0001,-56.67236081,False
1539,Splyt,11,28.695751,1,2.6079919339055677,0.0,-10.91553497,False
1540,Kineko,2,9.33429107739002,1,2.599107977341955,0.0,-23.53141679,False
1541,SakeToken,4,101.85250447220905,0,2.5870486151113483,0.0,-45.97380241,False
1542,CHADS VC,1,46.3502913100791,1,2.5744619819194843,0.0,13.1708512,False
1543,Spaceswap MILK2,6,7.37693736202074,1,2.578201569648925,0.0,383.38837766,False
1544,Göztepe S.K. Fan Token,1,1.1,1,2.5897062493490184,0.0,36.3049635,False
1545,DePay,2,2.08665152946283,1,2.555251213593796,0.0,-35.03530959,False
1546,Chainswap,2,16.780687985225242,1,2.562345093574793,0.0,-15.00098843,True
1547,PWR Coin,2,9664.50081120344,0,2.542162097310309,0.0001,22.23439481,False
1548,Stealth,1,39.63001857645603,0,2.5344073726880683,0.0001,-0.69261791,False
1549,Rune,4,0.00916611207768,1,2.535751380968206,0.0,16.32996825,False
1550,Gleec,6,20.85999928873552,0,2.359688144525616,0.0,-32.07862929,False
1551,ROCKI,5,8.057237259999999,1,2.5266806445819707,0.0,-31.91935993,False
1552,Xensor,2,4641.4892825710795,1,2.524742986809541,0.0001,-27.45526186,False
1553,SnowSwap,4,0.41458878905463,1,2.5197555419442885,0.0,-62.82034659,False
1554,Golff,15,9.99933773,1,2.5074348944018325,0.0,-45.65153274,False
1555,Neural Protocol,2,9497.994014,0,2.4983639460075087,0.0001,-10.80320535,False
1556,ADA BOY,1,96584.605559,1,2.4978280463073843,0.0,395.29638522,False
1557,TrumpCoin,2,6.604387318691001,1,2.492574849913779,0.0,168.70919498,False
1558,REVIVAL,1,281344924.1747595,1,2.485466402198136,0.0,206.0291093,False
1559,Dev Protocol,5,1.1180047245744,1,2.484449905248469,0.0,-34.31207455,False
1560,OST,3,762.4690945274183,0,2.4730007733713935,0.0001,-10.60362638,False
1561,Clube Atlético Mineiro Fan Token,1,1.751238,0,2.4347289595517814,0.0,-40.83062937,False
1562,Integral,11,15.861915426180941,1,2.4754815117281805,0.0,-57.64072839,False
1563,Peanut,7,9.476069050913098,1,2.456972906982143,0.0,11.88672277,False
1564,MediShares,5,1310.0996240728,0,2.4550245968687903,0.0001,-64.67092804,False
1565,DMM: Governance,11,50.171666632035645,1,2.4583741476800833,0.0001,-4.10899212,False
1566,MurAll,5,9218.540832032062,1,2.4461176413353036,0.0,-38.60631404,False
1567,Kingdom Game 4.0,2,98.79377095625694,1,2.4363885157298113,0.0,603.63752647,False
1568,B-cube.ai,4,8.46497766646814,1,2.425700457305567,0.0,7.40986288,False
1569,Omlira,3,92.808753,1,2.4248554966099833,0.0,23.45741956,False
1570,PUBLISH,1,199.387431,1,2.402535006140049,0.0,7.0372645,False
1571,FairCoin,3,53.193831469966,0,2.4001143272269805,0.0001,36.4879248,False
1572,EarnX,6,6946581.148177497,1,2.3783062321289914,0.0,-2.17120107,False
1573,SoMee.Social [OLD],2,46.5249380614757,0,2.3742656174033856,0.0,-0.01144425,False
1574,DOS Network,6,135.939017383,1,2.368403210981432,0.0001,-36.93261474,False
1575,Ditto,2,2.570142,0,2.3563878080098357,0.0,-10.0852504,False
1576,SEEN,1,0.704772,1,2.352312196122389,0.0,-5.39521795,False
1577,BlackCoin,1,61.064803846478206,0,2.3372021322815266,0.0001,-45.28301771,False
1578,Emercoin,4,48.521413864957,0,2.325744132179884,0.0001,-36.54574738,False
1579,Unification,7,34.447402,0,2.3207742643334908,0.0001,1.21706434,False
1580,Ulord,1,83.22904491883602,1,2.434005481858443,0.0001,-23.54349991,False
1581,TenUp,9,14.300413,0,2.294002470873935,0.0001,-48.94104836,False
1582,Retreeb,2,148.02114477,1,2.2791129265717953,0.0,-14.63022063,False
1583,Lead Wallet,5,505.310846,1,2.2767786863152444,0.0,-33.80303793,False
1584,The ChampCoin,3,175.749859,0,2.268926727791774,0.0,61.88573285,False
1585,PlotX,7,66.318562,1,2.2519301724356646,0.0,-23.21530812,False
1586,Game.com,5,761.4441897618881,0,2.2504104187525473,0.0001,-27.42429178,False
1587,DragonVein,2,605.026614,1,2.2342012178085677,0.0,-26.05719288,False
1588,YOU COIN,2,556.120198410192,0,2.2235108096559513,0.0001,-20.61816009,False
1589,NFTify,4,20.36203082455603,1,2.220820767581636,0.0,222.65905811,False
1590,WinStars.live,1,18.9368558458,0,2.2018986797979645,0.0001,-12.72987634,False
1591,Digix Gold Token,19,0.05462327344499,0,2.2008118821488543,0.0001,-28.30198582,False
1592,PolkaDomain,1,3.13709999519999,1,2.200532689737473,0.0,162.15840195,False
1593,XMax,7,18746.93914284488,0,2.194942355949662,0.0001,-56.85438832,False
1594,WePower,1,688.8086155179549,0,2.1866926002164613,0.0001,-47.04320187,False
1595,SafeBlast,6,177870308.31415844,1,2.184623613578079,0.0,289.19315578,False
1596,S.C. Corinthians Fan Token,1,2.214,1,2.1822962943176853,0.0,-32.41041286,False
1597,Eden,4,600.0,0,2.1757683041256075,0.0001,-44.14651305,False
1598,Scala,2,10202.19896845,0,2.1710781877797056,0.0,-33.3696737,False
1599,ByteNext,2,17.25,1,2.169564799799128,0.0,53.15093673,False
1600,Corra.Finance,2,1.5,1,2.1665838352965157,0.0,-60.15577164,False
1601,Argentine Football Association Fan Token,1,1.405885,1,2.1567375144103846,0.0,-38.45063363,False
1602,Flixxo,4,84.32367474867797,0,2.160501329497164,0.0,-30.14597076,False
1603,CryptoFranc,3,2.0,0,2.1596424672375276,0.0001,0.17676299,False
1604,Argon,7,71.17963597337143,1,2.153443667498577,0.0,-55.91847041,False
1605,Safex Cash,5,120.88160202,1,2.1544025087263377,0.0,-2.61004341,False
1606,e-Gulden,1,17.165147,1,2.1538998562361424,0.0001,-12.72987634,False
1607,Tadpole Finance,4,0.23037642233,1,2.154026400436432,0.0,-15.95746126,True
1608,1X2 COIN,1,5.103634214646,1,2.1511812757904223,0.0,-12.72987634,False
1609,HiCoin,1,4434.60282787,0,2.148488066417823,0.0001,-12.72987634,False
1610,Dimecoin,9,478333.438962,0,2.147398321017818,0.0,45.03457649,False
1611,eXPerience Chain,3,91090.814961,0,2.1427751745747896,0.0,-34.66947762,False
1612,CannabisCoin,1,77.231175532608,0,2.132778318478357,0.0001,3.63327184,False
1613,ArGo,1,8.895833,1,2.1303985645773182,0.0,-0.65807275,False
1614,Bunicorn,12,28.0492387,1,2.1289124305483584,0.0,-76.17658934,False
1615,HempCoin,2,264.23983568119,1,2.095233867152625,0.0,-31.98537699,False
1616,FedoraCoin,2,212269.865434284,0,2.098248156524733,0.0,-44.39660331,False
1617,Smaugs NFT,10,35.0,1,1.9873892915781013,0.0,-63.0740248,False
1618,HashBX,2,629.2809627552609,1,2.0781710404436535,0.0,513.95712337,False
1619,TouchCon,4,158.4001,0,2.0780919616769613,0.0,-6.57728377,False
1620,AICHAIN,2,535.067071155999,0,2.074540772916455,0.0001,-9.64426201,False
1621,Global Social Chain,4,581.8027971950601,0,2.068059974523811,0.0001,-33.75949329,False
1622,xSigma,5,9.622606049143881,1,2.0772635656941976,0.0,-63.06032581,False
1623,Berry Data,9,2.0,1,2.0592670829150608,0.0,34.78863108,False
1624,Mochimo,1,11.659754792,0,2.04491944153397,0.0,-12.48813085,False
1625,EOSDT,8,2.642505293308,1,2.039105172084451,0.0001,-19.46481881,False
1626,Valencia CF Fan Token,1,1.475021,0,2.020835034405969,0.0,-44.12185443,False
1627,Ares Protocol,7,231.17922178937343,1,2.0333315810840986,0.0,-61.49540198,True
1628,Denarius,3,7.6917471700908004,1,2.0255382359564202,0.0001,-27.60552344,False
1629,TERA,7,844.711128,0,2.0213180455303665,0.0001,-54.6275323,False
1630,Endor Protocol,3,1468.902334984034,0,2.020087816020347,0.0001,-50.39332491,False
1631,Genesis Shards,4,12.030988,0,2.0054349814947514,0.0,-0.59034447,False
1632,Playcent,4,26.98725521591526,1,1.996695935050677,0.0,1.26891853,False
1633,Merculet,4,4338.113549519251,0,1.9963883377589637,0.0001,-20.33482137,False
1634,DAV Coin,3,693.6508133263287,0,1.991037289668443,0.0001,16.66187735,False
1635,EOS TRUST,2,7518.81012200001,0,1.9777569977400014,0.0001,-10.80320535,False
1636,OceanEx Token,5,1788.0380224,0,1.974497068706363,0.0001,-50.10613144,False
1637,Mcashchain,3,677.094881,0,1.9582530532489704,0.0,-0.0003659,False
1638,Antiample,1,465.929910461,1,1.9546674246838847,0.0,15.57002258,False
1639,Seele-N,7,699.5920662894785,0,1.940104357383337,0.0001,-27.18564058,False
1640,SynchroBitcoin,3,79.53523134038518,0,1.937546194227866,0.0,-25.6774536,False
1641,Acute Angle Cloud,5,250.0,0,1.9354924251968855,0.0001,199.47606879,False
1642,Alfa Romeo Racing ORLEN Fan Token,1,1.399882,1,1.9178917382425722,0.0,-38.3927749,False
1643,Doki Doki Finance,3,0.049999953385840006,1,1.9191224408760035,0.0,-15.01700145,False
1644,adbank,2,885.2538868108077,0,1.9130984852714843,0.0001,1.31176202,False
1645,Blockchain Cuties Universe Governance,9,1.37789156989452,1,1.9136027160711528,0.0,5.67305046,False
1646,SonoCoin,4,28.250406685166002,0,1.9043103369286918,0.0,155.14441459,True
1647,Tripio,4,3750.0,0,1.9014289020467872,0.0001,-30.65429826,False
1648,ODUWA,7,4.18888354153,0,1.8920146189782876,0.0001,-24.72224114,False
1649,Kangal,3,100000.0,1,1.8881879590650414,0.0,1.64637484,False
1650,Curecoin,2,25.360851830363,0,1.8798945278624846,0.0001,-9.79553815,False
1651,FujiCoin,1,3871.434397,1,1.876883742908751,0.0,-12.70659331,False
1652,iEthereum,3,18.0,1,1.8749478002504139,0.0001,1.46988848,False
1653,DOC.COM,1,773.5803977980568,0,1.873931350346649,0.0001,-63.63744848,False
1654,DFSocial Gaming,2,12.321318,1,1.8895728017405442,0.0,-16.20094877,True
1655,Kcash,6,445.49908349599997,0,1.8630398508845676,0.0,-49.47946694,False
1656,Drops Ownership Power,5,1.1760342312554901,0,1.858699525596602,0.0,-20.50499541,False
1657,Ducato Protocol Token,2,1.28,0,1.850295978026695,0.0,-12.46212367,False
1658,Basis Cash,4,54.589185727046996,0,1.846668626015369,0.0,-5.54653734,False
1659,Insured Finance,1,32.88949492760285,1,1.8473267021734858,0.0,-18.05879217,False
1660,GokuMarket Credit,14,3.1549997999999997,1,1.8436272964091662,0.0,25.84944154,False
1661,Global Cryptocurrency,1,1267.4828277323202,1,1.8422202633425486,0.0001,30.90518549,False
1662,BankerDoge,5,682.7112725102666,1,1.8416088301660862,0.0,-10.44807764,False
1663,World Token,4,99.76505944845947,0,1.838810334240084,0.0,-42.13351987,False
1664,Ixcoin,2,21.23148400000002,0,1.8155293605056666,0.0001,-10.18555787,False
1665,AMEPAY,5,250.0,1,1.799780053032922,0.0,-50.60859502,False
1666,Aluna.Social,4,37.81209684200877,1,1.7947500663814353,0.0,-8.06380755,False
1667,Falconswap,5,37.42979391192,0,1.802582049710225,0.0,-1.53706705,False
1668,Honest,2,94.06160195896123,0,1.7934259496168545,0.0001,-11.71604717,False
1669,Vetri,2,369.0216367766766,0,1.7878457522460902,0.0001,-58.04121628,False
1670,Omni,1,0.5629806510851201,0,1.778343280647677,0.0001,3.13775427,False
1671,OKCash,7,83.84843355750691,1,1.7524745724086257,0.0001,-17.68415472,False
1672,Medicalchain,3,320.9487612593,0,1.7315891696949708,0.0001,-8.8471689,False
1673,Zloadr,2,5.425705908489,1,1.7300858181759586,0.0,-62.01632086,False
1674,Jarvis Network,11,29.0058801893,0,1.7291938191971807,0.0,-1.38382705,False
1675,PlayFuel,18,500.0,1,1.7214450729602988,0.0,-13.90181678,False
1676,Ceres,2,0.00717026688526,0,1.7171826651794895,0.0,48.99369103,False
1677,Evedo,3,14.57801746696576,1,1.7092843067451247,0.0,-22.53893112,False
1678,Non-Fungible Yearn,1,0.08580680111412,0,1.6933304027430427,0.0,-38.16255703,False
1679,yAxis,2,0.9318963971709799,1,1.6864998919511875,0.0,-49.63582682,False
1680,Yellow Road,2,2.744974749,1,1.6823927924291484,0.0,67.96112104,False
1681,Patron,2,393.93895502600196,0,1.678644863733102,0.0001,-1.85197894,False
1682,PIXEL,2,557.577505,0,1.6686213198301125,0.0001,-32.64365211,False
1683,SINOVATE,11,663.717042404516,0,1.6613711563596425,0.0,-17.61583523,False
1684,Manna,7,1101.7772951701363,0,1.6528925355773374,0.0001,41.91926042,False
1685,Tapmydata,3,16.900544119100612,1,1.6508202132787737,0.0,22.41897781,False
1686,BOMB,4,0.895698,0,1.6494859202682755,0.0001,-20.74279041,False
1687,Origin Sport,1,299.99985,0,1.6401126460639173,0.0001,56.07498821,False
1688,aiRight,1,256.26256464,1,1.634550833720613,0.0,-28.92057156,False
1689,Genesis Vision,3,4.426883311890561,0,1.6300085521890955,0.0001,-89.51813662,False
